cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
2.0961916276,KY419110,0.175141242937853,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30515,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,8/12/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU1362, complete genome",Betacoronavirus 1,9823,0.740122187661429,0.0894107364112039
2.0970678706,KY419106,0.163841807909605,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,29866,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,8/15/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU1785, complete genome",Betacoronavirus 1,9823,0.74054011696589,-0.143941379489246
2.0969684123,KY419109,0.163841807909605,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,29906,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,8/1/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU1655, complete genome",Betacoronavirus 1,9823,0.740492688525452,-0.144213796840554
2.0863219773,KY994645,0.169491525423729,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30684,"Shi,J.","",China,Sus scrofa,brain,8/21/2008,"Porcine hemagglutinating encephalomyelitis virus strain JL/2008, complete genome",Betacoronavirus 1,9823,0.735402696201644,-0.0555725170207534
2.0862380229,MF083115,0.169491525423729,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30682,"Shi,J.","",China,Sus scrofa,brain,2014-03,"Porcine hemagglutinating encephalomyelitis virus strain CC14, complete genome",Betacoronavirus 1,9823,0.735362455006787,-0.0558036497209901
2.0373148132,JN874559,0.203389830508475,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31100,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2006,"Rabbit coronavirus HKU14 strain HKU14-1, complete genome",Rabbit coronavirus HKU14,9986,0.711632672775211,0.515188578240534
2.0389243244,JN874562,0.19774011299435,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,30904,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-10, complete genome",Rabbit coronavirus HKU14,9986,0.712422376828046,0.401830922799716
2.0381658668,JN874560,0.19774011299435,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31116,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-3, complete genome",Rabbit coronavirus HKU14,9986,0.712050318534911,0.399693689737542
2.0391057983,JN874561,0.192090395480226,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31096,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-8, complete genome",Rabbit coronavirus HKU14,9986,0.712511377592955,0.284456046449223
2.0861303706,KM349742,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05005I, complete genome",China Rattus coronavirus HKU24,10116,0.735310852516369,-0.173977093052127
2.0860384051,KM349743,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05009I, complete genome",China Rattus coronavirus HKU24,10116,0.735266767291173,-0.174230309535773
2.0786315232,MH687969,0.146892655367232,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31352,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_33, complete genome",Betacoronavirus sp.,83752,0.731709755649413,-0.548327254524368
2.07674228,MH687971,0.15819209039548,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31171,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_34_c13, complete genome",Betacoronavirus sp.,83752,0.730800454383319,-0.31776570201262
2.0770387481,MH687972,0.163841807909605,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31274,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_38, complete genome",Betacoronavirus sp.,83752,0.730943200521595,-0.199064072908008
2.0773133446,MH687973,0.163841807909605,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31323,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_39, complete genome",Betacoronavirus sp.,83752,0.731075397549807,-0.198304755196153
2.0771319024,MH687978,0.163841807909605,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31289,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,2/4/2015,"Betacoronavirus sp. strain VZ_BetaCoV_22084_6, complete genome",Betacoronavirus sp.,83752,0.730988049088422,-0.198806470190903
2.0780536625,MH687976,0.163841807909605,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31095,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,2/4/2015,"Betacoronavirus sp. strain VZ_BetaCoV_22084_1, complete genome",Betacoronavirus sp.,83752,0.73143171645332,-0.19625811960345
2.073792227,MH687977,0.15819209039548,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31327,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,2/4/2015,"Betacoronavirus sp. strain VZ_BetaCoV_22084_10, complete genome",Betacoronavirus sp.,83752,0.729378924943291,-0.32593111243182
2.0738078102,MH687974,0.152542372881356,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31223,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_43, complete genome",Betacoronavirus sp.,83752,0.729386439264759,-0.443776727904956
2.0493538535,FJ647218,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31285,"Phillips,J.J., Chua,M.M., Lavi,E., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",10438865,USA: Pennsylvania,Mus musculus,unknown,1/1/2006,"Murine coronavirus RA59/R13, complete genome",Murine coronavirus,10090,0.717524550051798,0.549036659915994
2.0497209039,FJ647225,0.209039548022599,Murine coronavirus,Betacoronavirus,Betacoronavirus,31293,"Coley,S.E., Lavi,E., Sawicki,S.G., Fu,L., Schelle,B., Karl,N., Siddell,S.G., Thiel,V., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",15709029,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus inf-MHV-A59, complete genome",Murine coronavirus,10090,0.717703639442797,0.667973684747025
2.0502705706,FJ884686,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31275,"Gombold,J.L., Hingley,S.T., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",8392595,USA: Pennsylvania,Mus musculus,unknown,"","Murine hepatitis virus strain A59 B11 variant, complete genome",Murine coronavirus,10090,0.717971770099512,0.551605920632934
2.0502705239,FJ884687,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31277,"Gombold,J.L., Hingley,S.T., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",8392595,USA: Pennsylvania,Mus musculus,unknown,"","Murine hepatitis virus strain A59 B12 variant, complete genome",Murine coronavirus,10090,0.717971747322031,0.5516057897771
2.0501833675,KF268337,0.209039548022599,Murine coronavirus,Betacoronavirus,Betacoronavirus,31294,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Mclellan,M., Stockwell,T., Amedeo,P., Bishop,B., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Siddell,S.G., Zhao,L., Elliott,R., Wentworth,D.E., Weiss,S.R.","",USA: Philadelphia,Mus musculus,unknown,10/25/2012,"Murine coronavirus strain MHV/BHKR_lab/USA/icA59_17Cl1/2012, complete genome",Murine coronavirus,10090,0.717929236711097,0.669269869974214
2.0507371431,MF618252,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,29947,"Graepel,K.W., Lu,X., Case,J.B., Sexton,N.R., Smith,E.C., Denison,M.R.","",USA,Mus musculus,unknown,1/16/2014,"Murine hepatitis virus strain A59 isolate WT-MHV P250, complete genome",Murine coronavirus,10090,0.718199310516203,0.552913133085689
2.0564947027,MF618253,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,29893,"Graepel,K.W., Lu,X., Case,J.B., Sexton,N.R., Smith,E.C., Denison,M.R.","",USA,Mus musculus,unknown,1/16/2014,"Murine hepatitis virus strain A59 isolate MHV-ExoN(-) P250, complete genome",Murine coronavirus,10090,0.721002932803672,0.451121452562903
2.0500914338,KF268338,0.209039548022599,Murine coronavirus,Betacoronavirus,Betacoronavirus,31294,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Mclellan,M., Stockwell,T., Amedeo,P., Bishop,B., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Siddell,S.G., Zhao,L., Elliott,R., Wentworth,D.E., Weiss,S.R.","",USA: Philadelphia,Mus musculus,unknown,10/25/2012,"Murine coronavirus strain MHV/BHKR_lab/USA/icA59_L94P/2012, complete genome",Murine coronavirus,10090,0.717884394009342,0.669012222888967
2.0501792681,KF268339,0.209039548022599,Murine coronavirus,Betacoronavirus,Betacoronavirus,31283,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Mclellan,M., Stockwell,T., Amedeo,P., Bishop,B., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Siddell,S.G., Zhao,L., Elliott,R., Wentworth,D.E., Weiss,S.R.","",USA: Philadelphia,Mus musculus,unknown,10/25/2012,"Murine coronavirus strain MHV/BHKR_lab/USA/icA59_ns2M/2012, complete genome",Murine coronavirus,10090,0.717927237180635,0.66925838152145
2.0249062288,FJ647220,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31429,"Phillips,J.J., Chua,M.M., Lavi,E., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",10438865,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus RA59/SJHM, complete genome",Murine coronavirus,10090,0.705523392720879,0.480092499094324
2.0169700846,FJ647221,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31456,"Navas-Martin,S., Brom,M., Chua,M.M., Watson,R., Qiu,Z., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",17079303,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus repA59/RJHM, complete genome",Murine coronavirus,10090,0.701596427230949,0.339643961961088
2.0152665255,FJ647219,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31427,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.","",USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus RJHM/A, complete genome",Murine coronavirus,10090,0.700751457371248,0.452679715434487
2.0396830227,FJ647222,0.209039548022599,Murine coronavirus,Betacoronavirus,Betacoronavirus,31283,"Navas,S., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",12663803,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus SA59/RJHM, complete genome",Murine coronavirus,10090,0.71279441475383,0.639767804857126
2.0476875224,FJ647227,0.209039548022599,Murine coronavirus,Betacoronavirus,Betacoronavirus,31250,"Navas-Martin,S., Brom,M., Chua,M.M., Watson,R., Qiu,Z., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",17079303,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus repJHM/RA59, complete genome",Murine coronavirus,10090,0.716711118583088,0.662271105675923
2.0156025579,FJ647226,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31473,"Ontiveros,E., Kim,T.S., Gallagher,T.M., Perlman,S., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",12970410,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus MHV-JHM.IA, complete genome",Murine coronavirus,10090,0.700918186874899,0.335748049927432
2.0213261203,FJ647224,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31448,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.","",USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus MHV-3, complete genome",Murine coronavirus,10090,0.703753791212427,0.352036229144136
2.0072704941,FJ647223,0.192090395480226,Murine coronavirus,Betacoronavirus,Betacoronavirus,31386,"De Albuquerque,N., Baig,E., Ma,X., Zhang,J., He,W., Rowe,A., Habal,M., Liu,M., Shalev,I., Downey,G.P., Gorczynski,R., Butany,J., Leibowitz,J., Weiss,S.R., McGilvray,I.D., Phillips,M.J., Fish,E.N., Levy,G.A., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",17041219,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus MHV-1, complete genome",Murine coronavirus,10090,0.696775836069144,0.19407247227412
2.0189211736,GU593319,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31147,"Koetzner,C.A., Kuo,L., Goebel,S.J., Dean,A.B., Parker,M.M., Masters,P.S.",20519394,USA,Mus musculus,unknown,"","Murine hepatitis virus strain S, complete genome",Murine coronavirus,10090,0.702563296270362,0.345197812940306
2.0304734109,JF792616,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31286,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Rattus norvegicus,unknown,"","Rat coronavirus isolate 681, complete genome",Murine coronavirus,10116,0.708268973204993,0.377972474382358
2.0343057175,JF792617,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31274,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Rattus norvegicus,unknown,"","Rat coronavirus isolate 8190, complete genome",Murine coronavirus,10116,0.710154589920903,0.506697325548444
2.0338600162,NC_012936,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31250,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.","","",Rattus norvegicus,unknown,"","Rat coronavirus Parker, complete genome",Murine coronavirus,10116,0.709935473330794,0.387545331270834
1.889621224,MH687968,0.169491525423729,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31083,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/14/2014,"Betacoronavirus sp. strain VZ_BetaCoV_16715_52, complete genome",Betacoronavirus sp.,83752,0.636376398404656,-0.624410574615375
1.90220653,MH687970,0.175141242937853,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31038,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_34_c12, complete genome",Betacoronavirus sp.,83752,0.643014543927462,-0.468371463693087
1.9472950483,AY597011,0.186440677966102,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29926,"Woo,P.C., Lau,S.K., Chu,C.M., Chan,K.H., Tsoi,H.W., Huang,Y., Wong,B.H., Poon,R.W., Cai,J.J., Luk,W.K., Poon,L.L., Wong,S.S., Guan,Y., Peiris,J.S., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Wong,B.H.L., Wong,S.S.Y., Peiris,J.S.M.",15613317,"",Homo sapiens,unknown,"","Human coronavirus HKU1 genotype A, complete genome",Human coronavirus HKU1,9606,0.666441254867954,-0.0980374446766203
1.9475789164,DQ415903,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29920,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N3 genotype A, complete genome",Human coronavirus HKU1,9606,0.666587019841648,-0.215078457308085
1.947243679,HM034837,0.186440677966102,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29862,"Pyrc,K., Sims,A.C., Dijkman,R., Jebbink,M., Long,C., Deming,D., Donaldson,E., Vabret,A., Baric,R., van der Hoek,L., Pickles,R.",20719951,France,Homo sapiens,oronasopharynx,3/4/2005,"Human coronavirus HKU1 isolate Caen1, complete genome",Human coronavirus HKU1,9606,0.666414874696334,-0.098188965359817
1.9483621799,DQ415896,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29860,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N19 genotype A, complete genome",Human coronavirus HKU1,9606,0.666989111911929,-0.212768881590536
1.9479831528,DQ415914,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29887,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N18 genotype A, complete genome",Human coronavirus HKU1,9606,0.666794556722986,-0.213886386452274
1.94827114,DQ415904,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29295,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N6 genotype A, complete genome",Human coronavirus HKU1,9606,0.666942384446169,-0.213037279274849
1.9481758721,DQ415905,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29857,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N7 genotype A, complete genome",Human coronavirus HKU1,9606,0.666893484563931,-0.213318155120324
1.9479851918,DQ415909,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29767,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N13 genotype A, complete genome",Human coronavirus HKU1,9606,0.66679560344607,-0.21388037418205
1.948364493,DQ415906,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29857,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N9 genotype A, complete genome",Human coronavirus HKU1,9606,0.666990299113493,-0.212762062429051
1.9478917831,DQ415907,0.180790960451977,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29887,"Woo,P.C., Lau,S.K., Yip,C.C., Huang,Y., Tsoi,H.W., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Yip,C.C.Y.",16809319,China: Hong Kong,Homo sapiens,oronasopharynx,"","Human coronavirus HKU1 strain N10 genotype A, complete genome",Human coronavirus HKU1,9606,0.666747650853819,-0.214155808975666
